34,4,200.09,58.57,139.51000000000002,66.38,1,1,1.0
34,5,409.1,371.7,443.44999999999993,168.3,1,1,1.0
34,6,689.9,121.5,248.70000000000005,111.80000000000001,1,1,1.0
34,2,304.16,0.0,398.21,108.26,1,1,1.0
34,3,94.51,0.0,238.19,58.15,1,1,1.0
35,4,185.17,56.43,134.63000000000002,64.46000000000001,1,1,1.0
35,5,470.3,394.8,456.99999999999994,145.2,1,1,1.0
35,6,653.24,114.73,239.64,108.24999999999999,1,1,1.0
35,2,303.99,0.0,398.36,108.13,1,1,1.0
35,3,94.8,0.0,237.89999999999998,57.7,1,1,1.0
36,4,170.26,54.3,129.74,62.540000000000006,1,1,1.0
36,5,562.13,422.57,376.07000000000005,117.43,1,1,1.0
36,6,616.58,107.95,230.56999999999994,104.7,1,1,1.0
36,2,303.81,0.0,398.51000000000005,107.99,1,1,1.0
36,3,94.8,0.0,237.71999999999997,57.65,1,1,1.0
37,4,156.69,51.92,127.03000000000003,61.28,1,1,1.0
37,5,653.97,450.33,295.13,89.67000000000002,1,1,1.0
37,6,579.91,101.18,221.51999999999998,101.15,1,1,1.0
37,2,303.64,0.0,398.65,107.86,1,1,1.0
37,3,94.8,0.0,237.53999999999996,57.59,1,1,1.0
38,4,143.11,49.53,124.32,60.03,1,1,1.0
38,5,745.8,478.1,214.20000000000005,61.89999999999998,1,1,1.0
38,6,543.25,94.4,212.45000000000005,97.6,1,1,1.0
38,2,303.47,0.0,398.79999999999995,107.72,1,1,1.0
38,3,94.8,0.0,237.36,57.54,1,1,1.0
39,4,129.54,47.15,121.61000000000001,58.77,1,1,1.0
39,6,514.48,90.28,205.34000000000003,93.16,1,1,1.0
39,2,303.3,0.0,398.94,107.59,1,1,1.0
39,3,94.8,0.0,237.18,57.49,1,1,1.0
40,4,115.97,44.77,118.9,57.51,1,1,1.0
40,6,485.71,86.16,198.23000000000008,88.72,1,1,1.0
40,2,303.12,0.0,399.09000000000003,107.45,1,1,1.0
40,3,94.8,0.0,237.0,57.43,1,1,1.0
41,4,102.4,42.38,116.18,56.26,1,1,1.0
41,6,456.94,82.04,191.11999999999995,84.27999999999999,1,1,1.0
41,2,302.95,0.0,399.24000000000007,107.32,1,1,1.0
41,3,94.8,0.0,236.82,57.38,1,1,1.0
42,4,88.83,40.0,113.47000000000001,55.0,1,1,1.0
42,6,428.17,77.92,184.00999999999993,79.83999999999999,1,1,1.0
42,2,302.78,0.0,399.38,107.18,1,1,1.0
42,3,94.8,0.0,236.64,57.33,1,1,1.0
43,4,75.6,38.25,110.4,53.55,1,1,1.0
43,6,399.4,73.8,176.89999999999998,75.39999999999999,1,1,1.0
43,2,302.61,0.0,399.53,107.05,1,1,1.0
43,3,94.8,0.0,236.45999999999998,57.27,1,1,1.0
44,4,64.05,36.5,108.75000000000001,52.2,1,1,1.0
44,6,376.62,69.82,169.01,74.01000000000002,1,1,1.0
44,2,302.43,0.0,399.68,106.91,1,1,1.0
44,3,94.8,0.0,236.27999999999997,57.22,1,1,1.0
45,4,52.5,34.76,107.1,50.839999999999996,1,1,1.0
45,6,353.84,65.84,161.13000000000005,72.63,1,1,1.0
45,2,302.26,0.0,399.82000000000005,106.78,1,1,1.0
45,3,94.8,0.0,236.09999999999997,57.17,1,1,1.0
46,4,42.15,32.38,104.25,51.37,1,1,1.0
46,6,331.06,61.86,153.24,71.24,1,1,1.0
46,2,302.09,0.0,399.96999999999997,106.64,1,1,1.0
46,3,94.8,0.0,235.92000000000002,57.11,1,1,1.0
47,4,31.8,30.0,101.39999999999999,51.900000000000006,1,1,1.0
47,6,308.28,57.88,151.92000000000002,70.46000000000001,1,1,1.0
47,2,301.92,0.0,400.10999999999996,106.51,1,1,1.0
47,3,94.8,0.0,235.74,57.06,1,1,1.0
48,4,23.8,28.8,98.27,49.83,1,1,1.0
48,6,285.5,53.9,150.60000000000002,69.66999999999999,1,1,1.0
48,2,301.74,0.0,400.26,106.37,1,1,1.0
48,3,94.8,0.0,235.56,57.01,1,1,1.0
49,4,14.8,27.4,96.15,47.949999999999996,1,1,1.0
49,6,268.41,51.26,144.32999999999998,68.44,1,1,1.0
49,2,301.57,0.0,400.41,106.24,1,1,1.0
49,3,94.8,0.0,235.38,56.95,1,1,1.0
50,4,5.8,26.0,94.02,46.08,1,1,1.0
50,6,251.33,48.61,138.04999999999998,67.23,1,1,1.0
50,2,301.4,0.0,400.55000000000007,106.1,1,1,1.0
50,3,94.8,0.0,235.2,56.9,1,1,1.0
51,4,0.0,24.6,88.7,44.199999999999996,1,1,1.0
51,6,234.24,45.97,131.77999999999997,66.0,1,1,1.0
51,2,304.85,0.0,397.0799999999999,105.95,1,1,1.0
51,3,94.8,0.0,234.18,56.5,1,1,1.0
52,4,0.0,21.55,78.5,46.25,1,1,1.0
52,6,217.16,43.33,125.50000000000003,64.77,1,1,1.0
52,2,308.3,0.0,393.59999999999997,105.8,1,1,1.0
52,3,94.8,0.0,233.15999999999997,56.1,1,1,1.0
53,4,0.0,18.5,68.3,48.3,1,1,1.0
53,6,200.07,40.69,119.23000000000002,63.540000000000006,1,1,1.0
53,2,307.87,0.0,393.89,105.94,1,1,1.0
53,3,94.8,0.0,232.14,55.7,1,1,1.0
54,4,0.0,21.0,58.1,44.099999999999994,1,1,1.0
54,6,182.99,38.04,118.90999999999997,62.330000000000005,1,1,1.0
54,2,307.45,0.0,394.18,106.07,1,1,1.0
54,3,94.8,0.0,231.12,55.3,1,1,1.0
55,4,0.0,20.1,49.8,41.3,1,1,1.0
55,6,165.9,35.4,118.6,61.1,1,1,1.0
55,2,307.03,0.0,394.46000000000004,106.21,1,1,1.0
55,3,94.8,0.0,230.09999999999997,54.9,1,1,1.0
56,4,0.0,19.2,41.5,38.5,1,1,1.0
56,6,153.51,34.12,114.61000000000001,60.52,1,1,1.0
56,2,306.6,0.0,394.75,106.35,1,1,1.0
56,3,94.8,0.0,228.92000000000002,55.46,1,1,1.0
57,4,0.0,19.2,32.55,37.25,1,1,1.0
57,6,141.13,32.84,110.61000000000001,59.94,1,1,1.0
57,2,306.18,0.0,395.03000000000003,106.49,1,1,1.0
57,3,94.8,0.0,227.74,56.02,1,1,1.0
58,4,0.0,19.2,23.6,36.0,1,1,1.0
58,6,128.74,31.56,106.62,59.36,1,1,1.0
58,2,305.75,0.0,395.33000000000004,106.62,1,1,1.0
58,3,94.8,0.0,226.56,56.58,1,1,1.0
59,4,0.0,23.5,14.65,28.6,1,1,1.0
59,6,116.35,30.28,102.63,58.78,1,1,1.0
59,2,305.33,0.0,395.61000000000007,106.76,1,1,1.0
59,3,94.8,0.0,225.38,57.14,1,1,1.0
60,6,103.97,29.0,98.63,58.2,1,1,1.0
60,2,304.9,0.0,395.9,106.9,1,1,1.0
60,3,94.8,0.0,224.2,57.7,1,1,1.0
